"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Pityogenes hopkinsi","ASV_13402",-2.73347759606571,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Lipomycetaceae","g__Myxozyma",NA,"negative"
"Pityogenes hopkinsi","ASV_13615",-3.7434145864814,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Russulales","f__Peniophoraceae","g__Peniophora","s__cinerea","negative"
"Pityogenes hopkinsi","ASV_13669",-3.92052098255352,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Leptospora","s__rubella","negative"
"Pityogenes hopkinsi","ASV_13789",-3.2640419864884,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Coronophorales","f__Scortechiniaceae","g__Yuxiensis","s__granularis","negative"
"Pityogenes hopkinsi","ASV_14129",-3.339741218435,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_14474",-3.49138771000876,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Neocucurbitaria","s__populi","negative"
"Pityogenes hopkinsi","ASV_14988",-3.21082768992035,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Ostropales","f__Spirographaceae","g__Spirographa","s__fusisporella","negative"
"Pityogenes hopkinsi","ASV_15002",-2.60921460516204,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Meripilaceae","g__Meripilaceae_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_15932",-2.42577717012912,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales","f__Physciaceae","g__Physcia","s__millegrana","negative"
"Pityogenes hopkinsi","ASV_16224",-2.74828897401252,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_16585",-3.58970415417574,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia",NA,"negative"
"Pityogenes hopkinsi","ASV_17245",-2.46867119014334,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanoromycetes_ord_Incertae_sedis","f__Lecanoromycetes_fam_Incertae_sedis","g__Lecanoromycetes_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_17316",-3.57134003447738,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_17393",-3.34114223384961,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__inositophila","negative"
"Pityogenes hopkinsi","ASV_17711",-2.96135128166284,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideales_fam_Incertae_sedis","g__Dothideales_gen_Incertae_sedis",NA,"negative"
"Pityogenes hopkinsi","ASV_17717",-2.78545051467267,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__victoriae","negative"
"Pityogenes hopkinsi","ASV_17953",-2.46821782869542,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_17985",-4.10358955126419,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Hormonema","s__macrosporum","negative"
"Pityogenes hopkinsi","ASV_18716",-3.01246390108061,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Calosphaeriales","f__Calosphaeriaceae","g__Jattaea","s__prunicola","negative"
"Pityogenes hopkinsi","ASV_20727",-3.03265900470682,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Sclerotiniaceae","g__Monilinia","s__kusanoi","negative"
"Pityogenes hopkinsi","ASV_20741",-3.57817821967057,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_21001",-3.0586062317439,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales","f__Elsinoaceae","g__Elsinoe",NA,"negative"
"Pityogenes hopkinsi","ASV_21735",-3.20756647323382,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium",NA,"negative"
"Pityogenes hopkinsi","ASV_21812",-3.37980788968958,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Venturiales","f__Venturiaceae","g__Sympodiella",NA,"negative"
"Pityogenes hopkinsi","ASV_22117",-3.03509871121666,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_22926",-2.80643028036483,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_23004",-2.86416702807668,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Discinellaceae","g__Varicosporium",NA,"negative"
"Pityogenes hopkinsi","ASV_23006",-2.89733162804584,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Sphaerulina","s__pelargonii","negative"
"Pityogenes hopkinsi","ASV_23835",-3.32343081060358,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Kwoniella",NA,"negative"
"Pityogenes hopkinsi","ASV_23863",-3.63372937146597,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_23902",-2.87931712171375,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodotorula",NA,"negative"
"Pityogenes hopkinsi","ASV_23952",-3.37842957492687,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Coryneliales","f__Coryneliaceae","g__Caliciopsis",NA,"negative"
"Pityogenes hopkinsi","ASV_23986",-3.44793124920385,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_24283",-2.82663675664033,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Pityogenes hopkinsi","ASV_24325",-3.34504599033863,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_24330",-4.08343682657709,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_24694",-3.54173318429639,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Rhizosphaera",NA,"negative"
"Pityogenes hopkinsi","ASV_24909",-3.02743571735392,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_25043",-3.07697887912569,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_25266",-3.49638375095059,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Acrodontium","s__crateriforme","negative"
"Pityogenes hopkinsi","ASV_25636",-3.59640172497783,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Leotiaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_25814",-3.32610066257088,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_26057",-3.23751478386657,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_26853",-3.24641760038748,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Acrodontium","s__neolitseae","negative"
"Pityogenes hopkinsi","ASV_26961",-3.66654382412049,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_27050",-2.87951762513626,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Pucciniomycetes","o__Pucciniales","f__Melampsoraceae","g__Melampsora","s__epitea","negative"
"Pityogenes hopkinsi","ASV_27074",-3.32722649478274,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Meruliaceae","g__Scopuloides","s__hydnoides","negative"
"Pityogenes hopkinsi","ASV_27534",-3.82493318258724,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma",NA,"negative"
"Pityogenes hopkinsi","ASV_27973",-3.24224872975881,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales","f__Caliciaceae","g__Buellia","s__erubescens","negative"
"Pityogenes hopkinsi","ASV_28306",-3.50715230198848,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Calosphaeriales","f__Calosphaeriaceae","g__Jattaea",NA,"negative"
"Pityogenes hopkinsi","ASV_28447",-3.18776662587268,0.001,0.042,0.668481081081081,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_81",3.56480851757622,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora","s__beilinensis","positive"
"Pityogenes hopkinsi","ASV_307",3.47028802346437,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Irpicaceae","g__Irpex","s__lacteus","positive"
"Pityogenes hopkinsi","ASV_315",3.72722105791427,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_658",3.0312972886838,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_778",4.02852926324824,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Cerrenaceae","g__Cerrena","s__aurantiopora","positive"
"Pityogenes hopkinsi","ASV_835",2.70096124956761,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_974",4.50570753209369,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Phaeotremellaceae","g__Phaeotremella",NA,"positive"
"Pityogenes hopkinsi","ASV_1522",3.97536873814919,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1542",3.81290790346023,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiomycetes_ord_Incertae_sedis","f__Symmetrosporaceae","g__Symmetrospora",NA,"positive"
"Pityogenes hopkinsi","ASV_1631",3.52356480608468,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_1723",-3.36440269911898,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Microstromatales","f__Microstromatales_fam_Incertae_sedis","g__Pseudomicrostroma",NA,"negative"
"Pityogenes hopkinsi","ASV_1912",2.81901595954386,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2613",-2.47595614349398,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Cucurbitariaceae","g__Parafenestella","s__salicis","negative"
"Pityogenes hopkinsi","ASV_2746",2.87173182871254,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Exobasidiomycetes","o__Exobasidiales","f__Exobasidiaceae","g__Exobasidium",NA,"positive"
"Pityogenes hopkinsi","ASV_3108",3.09138961406446,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Polyporales","f__Phanerochaetaceae","g__Bjerkandera","s__adusta","positive"
"Pityogenes hopkinsi","ASV_3305",-2.54181765586232,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Paracamarosporium",NA,"negative"
"Pityogenes hopkinsi","ASV_3414",-3.6728124943985,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Preussia","s__tetramera","negative"
"Pityogenes hopkinsi","ASV_3546",-3.22843299483264,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymosphaeriaceae","g__Letendraea",NA,"negative"
"Pityogenes hopkinsi","ASV_3702",3.73898526481547,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellaceae","g__Sirotrema","s__translucens","positive"
"Pityogenes hopkinsi","ASV_4432",2.9359873765268,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"positive"
"Pityogenes hopkinsi","ASV_4537",-2.62894973282906,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Neoantennariellaceae","g__Cippumomyces","s__mortalis","negative"
"Pityogenes hopkinsi","ASV_4832",-2.29914438637747,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_4975",2.82155718876624,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Gnomoniaceae","g__Ophiognomonia","s__rosae","positive"
"Pityogenes hopkinsi","ASV_5022",-2.66107603443632,0.002,0.0542051282051282,0.766939534883721,"Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariaceae","g__Virgaria","s__nigra","negative"
