	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_14562	100	71	71	71	71	45	20
ASV_14563	41	41	41	41	41	41	41
ASV_14564	100	100	38	38	38	38	38
ASV_14565	87	84	73	63	45	38	37
ASV_14566	100	100	100	100	100	100	100
ASV_14567	100	96	96	95	93	91	91
ASV_14568	98	94	87	87	41	41	41
ASV_14569	9	9	9	9	9	9	9
ASV_14570	100	100	100	100	100	100	65
ASV_14571	100	89	89	89	64	64	62
ASV_14572	94	94	90	90	63	56	56
ASV_14573	100	100	100	100	100	100	100
ASV_14574	76	75	0	0	0	0	0
ASV_14575	100	100	100	100	100	100	31
ASV_14576	50	50	50	50	50	50	50
ASV_14577	45	45	45	45	45	45	45
ASV_14578	100	100	100	100	100	100	100
ASV_14579	100	100	100	100	99	99	99
ASV_14580	100	100	100	100	89	55	27
ASV_14581	83	80	71	55	30	25	25
ASV_14582	100	100	100	100	100	96	96
ASV_14583	100	100	100	100	99	99	99
ASV_14584	100	100	100	100	100	100	100
ASV_14585	76	67	22	21	16	16	9
ASV_14586	86	85	84	82	67	8	8
ASV_14587	100	100	100	100	100	100	92
ASV_14588	100	89	88	88	65	65	64
ASV_14589	100	97	97	95	95	95	50
ASV_14590	97	93	38	34	34	34	34
ASV_14591	99	67	67	67	31	31	31
ASV_14592	79	73	43	43	43	43	33
ASV_14593	100	100	54	54	54	54	54
ASV_14594	100	100	100	100	100	55	55
ASV_14595	100	100	100	100	100	100	89
ASV_14596	88	86	83	83	75	72	60
ASV_14597	100	100	100	100	100	96	44
ASV_14598	79	79	79	79	79	74	24
ASV_14599	100	100	100	100	78	78	61
ASV_14600	30	30	30	30	30	30	30
ASV_14601	100	15	15	15	15	15	15
ASV_14602	100	100	100	100	100	100	91
ASV_14603	63	54	42	7	7	2	1
ASV_14604	7	7	7	6	6	6	6
ASV_14605	100	100	100	100	100	100	100
ASV_14606	100	93	92	92	66	66	65
ASV_14607	100	100	100	100	100	100	51
ASV_14608	100	100	100	51	51	51	36
ASV_14609	99	99	98	69	20	20	20
ASV_14610	100	100	100	100	100	100	100
ASV_14611	34	30	20	4	4	0	0
ASV_14612	100	100	99	99	88	88	88
ASV_14613	100	100	74	74	73	73	30
ASV_14614	100	100	100	100	100	100	99
ASV_14615	96	85	35	35	35	21	6
ASV_14616	26	26	26	26	26	26	13
ASV_14617	51	51	51	51	51	51	51
ASV_14618	99	99	98	73	73	67	67
ASV_14619	100	100	99	99	99	99	99
ASV_14620	100	100	100	100	100	100	100
ASV_14621	74	71	31	27	16	16	8
ASV_14622	100	100	100	100	100	100	93
ASV_14623	100	99	99	98	98	71	71
ASV_14624	93	93	85	80	80	36	35
ASV_14625	38	38	38	38	38	38	38
ASV_14626	64	60	10	2	0	0	0
ASV_14627	100	100	100	100	100	100	66
ASV_14628	100	100	100	100	100	100	97
ASV_14629	100	100	100	100	100	100	59
ASV_14630	100	100	100	100	100	100	75
ASV_14631	100	75	75	75	75	75	21
ASV_14632	100	100	100	100	97	97	97
ASV_14633	100	100	100	100	100	98	98
ASV_14634	100	100	100	100	100	100	100
ASV_14635	100	100	100	100	100	100	70
ASV_14636	55	55	55	55	55	55	55
ASV_14637	100	100	97	97	97	92	77
ASV_14638	100	100	100	100	100	85	52
ASV_14639	94	89	67	53	53	53	53
ASV_14640	97	97	97	97	83	32	32
ASV_14641	97	97	97	97	97	88	65
ASV_14642	100	100	100	100	100	100	66
ASV_14643	77	76	75	75	68	68	41
ASV_14644	100	100	100	100	100	100	100
ASV_14645	96	95	88	87	81	61	38
ASV_14646	100	48	48	48	48	48	48
ASV_14647	100	100	97	97	97	97	94
ASV_14648	0	0	0	0	0	0	0
ASV_14649	100	100	60	60	57	51	48
ASV_14650	100	100	100	100	100	98	56
ASV_14651	99	97	54	32	13	13	9
ASV_14652	100	77	76	63	63	36	30
ASV_14653	100	100	100	100	100	100	100
ASV_14654	100	100	100	100	100	97	74
ASV_14655	0	0	0	0	0	0	0
ASV_14656	100	100	96	96	96	96	57
ASV_14657	100	100	100	100	100	95	95
ASV_14658	89	89	89	89	89	87	71
ASV_14659	100	100	94	79	29	19	19
ASV_14660	88	87	87	8	8	8	8
ASV_14661	100	100	100	100	100	100	100
ASV_14662	98	98	98	98	98	98	98
ASV_14663	100	100	100	100	100	100	94
ASV_14664	100	100	100	35	35	35	35
ASV_14665	100	100	100	100	99	98	44
ASV_14666	98	98	97	97	97	97	97
ASV_14667	100	100	100	100	100	100	100
ASV_14668	100	100	100	100	100	100	78
ASV_14669	98	98	98	98	98	98	98
ASV_14670	100	57	57	57	57	57	56
ASV_14671	100	100	100	100	100	100	77
ASV_14672	100	100	100	100	100	100	93
ASV_14673	100	100	100	100	100	100	97
ASV_14674	86	80	66	62	5	5	3
ASV_14675	100	48	48	48	48	48	48
ASV_14676	100	99	99	98	59	55	55
ASV_14677	100	100	100	100	100	100	72
ASV_14678	84	81	41	40	31	13	9
ASV_14679	98	98	98	98	95	92	15
ASV_14680	95	95	95	95	41	41	41
ASV_14681	76	76	76	76	76	76	76
ASV_14682	100	100	100	100	100	99	99
ASV_14683	100	100	100	100	100	100	40
ASV_14684	100	100	100	100	100	100	100
ASV_14685	100	100	100	100	100	100	54
ASV_14686	100	100	100	97	88	51	51
ASV_14687	0	0	0	0	0	0	0
ASV_14688	100	100	100	100	100	90	90
ASV_14689	100	100	97	97	97	95	95
ASV_14690	87	83	56	34	34	31	30
ASV_14691	84	84	84	84	84	58	46
ASV_14692	97	93	93	91	72	52	52
ASV_14693	100	94	94	94	94	94	83
ASV_14694	97	97	97	97	97	94	39
ASV_14695	100	100	95	95	89	84	58
ASV_14696	100	100	100	100	100	100	37
ASV_14697	99	85	60	39	19	19	19
ASV_14698	70	63	62	62	62	62	38
ASV_14699	86	83	22	22	22	21	21
ASV_14700	86	80	50	37	37	37	22
ASV_14701	100	86	86	86	86	86	62
ASV_14702	49	49	49	49	49	49	49
ASV_14703	100	100	100	100	100	100	100
ASV_14704	100	100	100	100	100	100	100
ASV_14705	40	40	34	6	6	1	1
ASV_14706	96	96	96	96	96	80	78
ASV_14707	100	100	86	86	86	82	66
ASV_14708	100	99	99	99	99	99	57
ASV_14709	91	87	45	29	10	9	7
ASV_14710	98	98	98	97	62	56	56
ASV_14711	100	100	100	100	100	95	62
ASV_14712	100	100	100	99	35	16	16
ASV_14713	100	100	97	97	86	86	86
ASV_14714	100	100	100	100	100	100	92
ASV_14715	69	69	69	69	69	62	41
ASV_14716	89	84	74	60	17	7	7
ASV_14717	67	67	66	52	20	20	20
ASV_14718	69	60	50	24	14	12	12
ASV_14719	89	87	82	79	18	17	11
ASV_14720	52	52	44	44	44	44	44
ASV_14721	96	94	92	91	37	37	26
ASV_14722	100	100	100	100	100	100	100
ASV_14723	88	36	36	36	31	31	31
ASV_14724	100	100	100	100	93	93	31
ASV_14725	78	77	73	71	16	16	16
ASV_14726	100	100	100	100	100	100	65
ASV_14727	100	100	100	100	100	100	63
ASV_14728	75	66	52	28	16	16	16
ASV_14729	90	64	56	55	52	12	12
ASV_14730	100	100	100	100	92	92	92
ASV_14731	100	100	100	100	100	100	100
ASV_14732	95	95	95	95	84	84	81
ASV_14733	100	100	100	100	100	100	100
ASV_14734	91	91	91	91	91	91	53
ASV_14735	100	100	100	100	100	100	100
ASV_14736	100	100	100	100	100	100	100
ASV_14737	76	74	60	60	60	54	48
ASV_14738	77	77	25	25	25	25	25
ASV_14739	52	52	52	52	52	52	52
ASV_14740	44	44	44	44	44	44	44
ASV_14741	80	74	27	24	21	21	21
ASV_14742	94	88	78	74	74	56	45
ASV_14743	100	100	100	100	100	100	99
ASV_14744	100	100	100	100	100	100	100
ASV_14745	100	100	100	100	100	100	100
ASV_14746	98	95	81	78	50	45	17
ASV_14747	100	100	100	100	100	100	99
ASV_14748	100	100	100	100	100	100	65
ASV_14749	75	75	75	75	75	75	52
ASV_14750	24	24	24	24	24	24	23
ASV_14751	95	86	86	51	51	41	39
ASV_14752	100	100	57	57	57	57	57
ASV_14753	100	100	100	100	65	61	61
ASV_14754	100	100	100	100	100	100	100
ASV_14755	88	60	56	51	32	32	32
ASV_14756	89	85	29	23	1	1	1
ASV_14757	100	100	99	95	49	36	36
ASV_14758	100	100	100	100	100	100	57
ASV_14759	100	100	100	100	100	100	94
ASV_14760	15	12	12	9	9	9	9
ASV_14761	100	100	100	100	100	100	100
ASV_14762	99	96	87	82	82	72	66
ASV_14763	100	100	100	100	100	57	43
ASV_14764	100	100	100	100	100	100	100
ASV_14765	100	100	100	100	100	100	100
ASV_14766	100	100	100	100	100	100	81
ASV_14767	99	99	99	99	99	99	98
ASV_14768	100	100	80	80	55	55	55
ASV_14769	97	93	88	88	87	82	63
ASV_14770	85	85	83	83	76	76	14
ASV_14771	100	100	100	100	99	73	38
ASV_14772	19	17	17	17	17	17	17
ASV_14773	75	62	35	34	33	33	25
ASV_14774	89	88	73	66	66	66	62
ASV_14775	100	100	100	100	100	100	74
ASV_14776	100	99	98	97	65	32	25
ASV_14777	100	100	100	100	100	100	100
ASV_14778	93	91	81	47	35	35	30
ASV_14779	100	100	100	100	39	39	39
ASV_14780	94	94	85	84	83	58	31
ASV_14781	79	77	69	69	69	62	58
ASV_14782	99	99	98	95	33	32	32
ASV_14783	100	29	29	24	24	24	24
ASV_14784	97	97	97	94	94	94	94
ASV_14785	100	91	91	91	91	91	56
ASV_14786	100	56	56	56	56	55	55
ASV_14787	99	99	99	99	99	99	69
ASV_14788	100	100	100	100	100	77	77
ASV_14789	99	99	79	79	55	35	35
ASV_14790	34	30	27	27	15	10	10
ASV_14791	100	100	100	100	100	100	100
ASV_14792	100	100	100	100	100	100	100
ASV_14793	100	100	100	100	100	100	80
ASV_14794	84	65	5	5	5	5	5
ASV_14795	100	100	100	100	100	100	100
ASV_14796	79	78	27	27	27	27	27
ASV_14797	100	100	100	100	100	100	100
ASV_14798	49	49	49	49	49	49	49
ASV_14799	68	62	43	43	42	42	31
ASV_14800	100	100	100	100	100	100	100
ASV_14801	100	100	41	41	41	41	41
ASV_14802	68	61	14	8	0	0	0
ASV_14803	100	92	88	88	83	83	83
ASV_14804	100	100	100	100	100	100	100
ASV_14805	100	100	100	100	100	100	100
ASV_14806	95	95	95	95	95	95	91
ASV_14807	99	99	96	95	95	94	34
ASV_14808	82	80	73	64	14	14	14
ASV_14809	30	20	18	0	0	0	0
ASV_14810	100	100	100	100	100	99	94
ASV_14811	100	100	100	100	100	100	83
ASV_14812	100	92	92	89	88	88	71
ASV_14813	100	100	100	100	100	100	94
ASV_14814	99	93	84	83	44	36	36
ASV_14815	23	23	23	23	23	23	23
ASV_14816	100	100	39	39	39	22	22
ASV_14817	100	100	100	51	51	51	48
ASV_14818	100	100	100	100	100	100	97
ASV_14819	95	72	72	66	21	21	21
ASV_14820	22	22	22	22	22	22	22
ASV_14821	94	94	94	94	94	50	50
ASV_14822	99	63	63	53	53	33	15
ASV_14823	100	100	100	100	100	100	98
ASV_14824	100	100	100	100	100	100	100
ASV_14825	100	100	100	100	100	100	100
ASV_14826	19	19	19	19	19	19	19
ASV_14827	0	0	0	0	0	0	0
ASV_14828	54	54	14	7	0	0	0
ASV_14829	87	82	76	75	75	67	50
ASV_14830	57	56	54	45	45	45	45
ASV_14831	38	36	35	30	30	30	30
ASV_14832	100	50	50	50	50	50	50
ASV_14833	100	98	98	94	94	94	45
ASV_14834	99	99	99	99	99	99	99
ASV_14835	95	95	95	95	95	95	41
ASV_14836	96	96	93	93	38	38	38
ASV_14837	85	81	74	74	69	49	13
ASV_14838	45	43	11	0	0	0	0
ASV_14839	94	86	75	74	74	74	74
ASV_14840	54	51	15	6	0	0	0
ASV_14841	100	100	100	100	100	100	100
ASV_14842	100	100	100	100	94	94	94
ASV_14843	2	2	2	2	2	2	2
ASV_14844	84	77	50	35	26	5	5
ASV_14845	24	20	10	5	5	5	5
ASV_14846	100	98	98	98	98	97	82
ASV_14847	63	63	63	45	39	39	39
ASV_14848	95	93	93	93	46	46	46
ASV_14849	94	89	80	41	40	28	28
ASV_14850	100	23	23	23	23	23	22
ASV_14851	100	100	100	100	100	100	100
ASV_14852	30	30	30	24	24	21	21
ASV_14853	43	43	43	26	26	26	26
ASV_14854	100	100	100	100	100	100	58
ASV_14855	100	100	100	100	100	100	100
ASV_14856	100	100	100	100	100	100	100
ASV_14857	42	42	42	42	42	42	42
ASV_14858	98	87	87	71	70	54	33
ASV_14859	62	62	62	62	62	62	62
ASV_14860	98	94	28	27	27	27	27
ASV_14861	86	84	74	58	48	48	23
ASV_14862	100	100	100	100	100	100	99
ASV_14863	99	99	99	99	82	55	55
ASV_14864	100	100	100	100	100	100	77
ASV_14865	100	100	34	34	34	34	34
ASV_14866	96	94	94	94	20	20	20
ASV_14867	80	80	80	79	79	69	52
ASV_14868	49	49	49	49	49	35	35
ASV_14869	100	100	100	100	100	100	99
ASV_14870	100	100	100	100	100	100	100
ASV_14871	20	19	19	17	17	16	16
ASV_14872	100	99	98	98	87	87	85
ASV_14873	93	31	31	25	7	7	7
ASV_14874	100	100	100	100	85	82	58
ASV_14875	100	100	100	100	100	100	74
ASV_14876	100	100	99	99	93	92	90
ASV_14877	100	97	84	84	55	47	17
ASV_14878	4	4	4	4	4	4	4
ASV_14879	100	100	100	99	14	12	12
ASV_14880	25	25	25	25	25	25	25
ASV_14881	97	90	86	60	58	58	58
ASV_14882	100	100	100	100	100	100	100
ASV_14883	95	93	19	18	15	15	15
ASV_14884	96	96	96	95	87	45	45
ASV_14885	96	96	95	78	78	78	78
ASV_14886	100	100	100	100	100	100	100
ASV_14887	97	55	53	49	48	46	46
ASV_14888	83	50	40	38	38	38	38
ASV_14889	15	15	15	15	15	15	15
ASV_14890	100	100	100	100	100	100	100
ASV_14891	100	100	100	100	100	100	100
ASV_14892	100	100	100	100	97	88	52
ASV_14893	100	99	98	98	43	31	30
ASV_14894	83	76	25	2	2	1	1
ASV_14895	86	11	11	11	11	11	11
ASV_14896	100	100	100	100	99	99	39
ASV_14897	98	98	97	97	97	97	97
ASV_14898	100	100	100	96	96	96	96
ASV_14899	89	89	85	83	83	83	83
ASV_14900	100	97	97	97	97	97	68
ASV_14901	100	99	99	99	99	99	96
ASV_14902	100	100	100	100	78	77	77
ASV_14903	100	100	99	99	99	95	88
ASV_14904	100	100	100	100	100	100	100
ASV_14905	99	99	99	99	92	62	62
ASV_14906	97	97	85	52	48	42	33
ASV_14907	100	99	99	99	97	97	97
ASV_14908	100	100	100	100	100	100	96
ASV_14909	100	100	100	100	100	100	100
ASV_14910	53	53	53	53	53	53	51
ASV_14911	91	89	83	79	46	17	16
ASV_14912	100	99	99	99	99	96	12
ASV_14913	100	100	96	96	94	93	91
ASV_14914	95	94	80	80	80	35	35
ASV_14915	15	15	15	15	15	15	15
ASV_14916	89	88	87	65	19	17	17
ASV_14917	94	94	77	77	22	18	18
ASV_14918	100	100	100	100	100	100	65
ASV_14919	100	100	100	100	100	100	49
ASV_14920	100	100	100	100	97	84	75
ASV_14921	43	29	27	10	8	1	1
ASV_14922	90	89	88	88	88	88	43
ASV_14923	100	100	99	99	88	88	88
ASV_14924	95	95	91	62	55	52	26
ASV_14925	46	26	6	6	5	2	2
ASV_14926	100	100	100	100	100	100	100
ASV_14927	100	100	100	100	100	100	100
ASV_14928	100	100	100	100	97	84	70
ASV_14929	95	93	89	89	79	71	45
ASV_14930	100	100	98	98	70	70	70
ASV_14931	100	78	67	67	59	13	13
ASV_14932	100	100	100	100	100	94	94
ASV_14933	100	99	99	51	51	51	48
ASV_14934	100	100	100	100	100	100	100
ASV_14935	100	100	71	71	71	69	31
ASV_14936	100	100	100	100	100	100	70
ASV_14937	100	100	100	100	100	100	84
ASV_14938	100	100	100	100	100	100	100
ASV_14939	99	99	99	99	98	98	81
ASV_14940	100	100	18	18	18	11	11
ASV_14941	100	100	100	100	100	100	80
ASV_14942	64	64	64	64	64	52	31
ASV_14943	100	100	99	99	99	99	99
ASV_14944	1	1	1	1	1	1	1
ASV_14945	72	67	24	10	1	1	1
ASV_14946	100	91	91	91	90	90	78
ASV_14947	100	48	48	48	48	48	48
ASV_14948	99	98	98	98	98	80	59
ASV_14949	100	100	100	100	100	100	97
ASV_14950	70	64	59	59	59	59	49
ASV_14951	100	100	100	100	100	99	99
ASV_14952	100	100	100	100	100	96	73
ASV_14953	100	100	100	100	100	100	99
ASV_14954	100	82	82	64	64	61	16
ASV_14955	98	98	92	82	82	81	79
ASV_14956	100	100	100	100	100	100	100
ASV_14957	99	29	28	14	14	14	14
ASV_14958	29	25	17	4	4	3	3
ASV_14959	100	94	94	94	94	91	56
ASV_14960	100	100	100	100	100	100	100
ASV_14961	59	59	59	59	59	59	59
ASV_14962	63	48	34	34	32	32	22
ASV_14963	58	48	30	30	30	30	30
ASV_14964	88	77	39	35	24	24	24
ASV_14965	50	50	50	35	35	35	35
ASV_14966	100	100	100	100	100	100	100
ASV_14967	98	87	84	58	20	20	20
ASV_14968	49	49	49	49	49	49	49
ASV_14969	100	100	100	100	100	97	48
ASV_14970	48	48	48	48	48	48	47
ASV_14971	100	100	100	100	100	100	97
ASV_14972	99	98	65	65	35	35	35
ASV_14973	94	92	91	91	90	58	58
ASV_14974	100	100	100	100	100	100	100
ASV_14975	100	100	100	100	100	100	100
ASV_14976	100	100	100	100	100	100	98
ASV_14977	100	100	100	100	100	100	100
ASV_14978	100	100	100	100	100	100	100
ASV_14979	100	100	100	100	100	100	100
ASV_14980	99	98	94	47	47	25	25
ASV_14981	91	91	91	91	91	62	62
ASV_14982	95	94	68	15	15	15	15
ASV_14983	23	17	14	2	2	1	1
ASV_14984	100	100	100	100	100	97	97
ASV_14985	100	100	100	100	100	100	69
ASV_14986	100	72	70	68	67	20	19
ASV_14987	100	100	100	100	95	94	94
ASV_14988	100	100	100	100	100	100	100
ASV_14989	85	77	26	25	25	25	25
ASV_14990	100	100	100	100	100	99	99
ASV_14991	99	95	94	86	86	67	67
ASV_14992	100	100	100	100	100	100	98
ASV_14993	100	98	96	96	96	45	22
ASV_14994	100	100	100	100	100	100	99
ASV_14995	100	100	100	97	96	86	84
ASV_14996	97	84	55	30	30	30	30
ASV_14997	100	100	100	100	100	100	60
ASV_14998	100	59	59	59	59	59	59
ASV_14999	100	100	100	99	99	99	97
ASV_15000	34	28	22	5	5	5	5
ASV_15001	100	100	100	100	99	99	62
ASV_15002	100	100	100	100	100	99	99
ASV_15003	100	100	100	100	100	100	100
ASV_15004	95	95	95	95	86	86	81
ASV_15005	100	100	100	100	100	100	76
ASV_15006	67	62	26	11	2	0	0
ASV_15007	100	100	100	100	100	100	100
ASV_15008	100	100	100	100	100	98	98
ASV_15009	100	100	100	100	100	100	91
ASV_15010	96	80	80	80	79	11	11
ASV_15011	88	80	44	44	44	44	36
ASV_15012	100	100	100	100	100	100	100
ASV_15013	99	85	85	45	40	40	40
ASV_15014	100	100	100	100	97	53	22
ASV_15015	100	100	100	100	100	100	100
ASV_15016	89	87	87	87	87	84	56
ASV_15017	92	92	92	92	92	92	84
ASV_15018	33	33	33	33	33	33	33
ASV_15019	100	100	53	41	40	40	40
ASV_15020	99	99	99	99	99	99	30
ASV_15021	99	34	31	31	20	20	20
ASV_15022	100	100	100	100	100	100	96
ASV_15023	100	71	61	61	61	50	23
ASV_15024	100	100	100	100	100	100	100
ASV_15025	100	100	100	100	100	99	95
ASV_15026	1	1	1	1	1	1	1
ASV_15027	97	97	97	97	97	97	84
ASV_15028	100	100	100	99	93	89	61
ASV_15029	100	100	100	100	100	100	100
ASV_15030	100	92	80	51	42	42	40
ASV_15031	100	100	100	100	100	100	100
ASV_15032	100	100	100	100	100	100	100
ASV_15033	100	100	100	99	99	99	14
ASV_15034	100	100	100	100	100	99	99
ASV_15035	100	100	99	99	99	92	48
ASV_15036	100	100	100	100	90	90	89
ASV_15037	100	100	100	100	100	100	99
ASV_15038	92	91	82	81	58	31	11
ASV_15039	99	99	33	33	33	33	33
ASV_15040	100	100	100	100	100	100	100
ASV_15041	0	0	0	0	0	0	0
ASV_15042	100	100	100	100	77	64	62
ASV_15043	37	35	32	26	26	26	26
ASV_15044	100	100	100	100	100	100	100
ASV_15045	100	99	84	67	41	38	8
ASV_15046	81	81	81	38	38	37	15
ASV_15047	97	41	41	41	41	41	41
ASV_15048	98	98	82	66	19	19	19
ASV_15049	100	100	100	100	100	100	98
ASV_15050	100	100	100	99	95	95	32
ASV_15051	83	80	55	55	54	53	14
ASV_15052	78	75	55	55	55	53	18
ASV_15053	100	100	100	100	100	100	99
ASV_15054	100	100	100	100	100	100	99
ASV_15055	100	100	100	100	100	84	84
ASV_15056	100	100	100	100	100	51	39
ASV_15057	100	100	98	98	95	91	91
ASV_15058	100	100	100	100	100	100	81
ASV_15059	97	97	94	92	84	70	68
ASV_15060	100	22	17	13	11	11	11
ASV_15061	100	100	100	100	100	100	100
ASV_15062	100	40	40	40	40	40	40
ASV_15063	0	0	0	0	0	0	0
ASV_15064	100	100	100	100	100	100	98
ASV_15065	100	100	100	100	93	93	93
ASV_15066	100	100	100	100	100	100	100
ASV_15067	100	100	100	100	100	100	100
ASV_15068	100	100	100	100	100	100	100
ASV_15069	100	100	100	100	100	100	90
ASV_15070	100	97	97	97	97	97	87
ASV_15071	100	100	100	100	100	100	100
ASV_15072	93	91	9	9	9	9	9
ASV_15073	100	100	100	100	100	100	100
ASV_15074	100	100	100	100	100	100	100
ASV_15075	100	100	100	100	100	100	100
ASV_15076	100	84	84	84	84	84	55
ASV_15077	96	96	96	96	96	26	26
ASV_15078	69	68	60	60	60	59	46
ASV_15079	100	100	100	100	100	100	100
ASV_15080	88	14	14	14	14	14	14
ASV_15081	100	100	100	100	100	98	91
ASV_15082	100	100	100	100	67	67	67
ASV_15083	57	49	45	45	45	45	45
ASV_15084	100	100	100	100	100	100	100
ASV_15085	100	100	100	100	100	97	97
ASV_15086	100	100	100	100	76	76	42
ASV_15087	100	100	100	100	100	100	96
ASV_15088	100	100	96	96	96	70	50
ASV_15089	100	100	100	100	100	98	98
ASV_15090	100	12	12	12	12	12	12
ASV_15091	49	49	49	49	49	49	30
ASV_15092	55	55	55	55	55	49	44
ASV_15093	81	78	71	70	14	8	8
ASV_15094	54	54	54	54	46	45	45
ASV_15095	95	46	46	46	46	40	40
ASV_15096	100	100	100	100	100	93	93
ASV_15097	90	83	76	67	57	57	4
ASV_15098	98	90	89	86	77	54	54
ASV_15099	100	100	100	100	100	78	48
ASV_15100	100	100	97	97	95	95	95
ASV_15101	100	100	100	100	100	100	98
ASV_15102	87	78	50	9	9	9	8
ASV_15103	100	100	100	100	100	100	100
ASV_15104	100	100	100	100	100	98	98
ASV_15105	100	100	35	35	35	35	35
ASV_15106	89	87	86	86	83	60	26
ASV_15107	100	100	99	97	27	19	19
ASV_15108	100	100	97	97	97	93	70
ASV_15109	90	90	90	87	33	29	29
ASV_15110	100	100	100	100	100	100	54
ASV_15111	34	25	16	3	3	0	0
ASV_15112	100	100	100	100	100	94	65
ASV_15113	46	46	46	46	46	46	46
ASV_15114	100	100	100	100	100	100	64
ASV_15115	88	87	73	73	59	38	13
ASV_15116	100	100	100	100	100	100	100
ASV_15117	0	0	0	0	0	0	0
ASV_15118	85	85	21	21	21	21	21
ASV_15119	1	1	1	1	1	1	1
ASV_15120	100	50	50	50	50	50	49
ASV_15121	100	100	100	100	100	100	100
ASV_15122	100	52	51	49	49	49	49
ASV_15123	98	95	58	43	31	23	21
ASV_15124	100	100	100	100	100	99	98
ASV_15125	100	100	100	100	100	100	100
ASV_15126	100	100	100	100	83	81	79
ASV_15127	100	93	93	93	93	82	16
ASV_15128	89	89	88	88	88	86	31
ASV_15129	73	73	73	73	73	73	37
ASV_15130	92	70	70	70	70	70	19
ASV_15131	100	45	45	45	45	45	45
ASV_15132	100	100	100	100	100	100	100
ASV_15133	100	100	100	100	100	89	47
ASV_15134	100	100	100	100	96	81	48
ASV_15135	93	91	82	69	31	29	15
ASV_15136	89	5	5	5	5	5	5
ASV_15137	100	100	100	100	98	97	59
ASV_15138	100	100	44	44	44	44	44
ASV_15139	26	26	26	26	26	26	26
ASV_15140	100	100	100	100	100	100	100
ASV_15141	100	100	100	100	100	100	79
ASV_15142	100	100	100	99	99	51	51
ASV_15143	100	100	100	100	100	100	99
ASV_15144	13	13	9	3	3	2	2
ASV_15145	61	55	0	0	0	0	0
ASV_15146	100	100	100	100	100	100	99
ASV_15147	97	93	92	74	42	32	29
ASV_15148	100	100	100	96	96	96	67
ASV_15149	100	100	100	83	83	79	47
ASV_15150	93	19	19	12	11	11	11
ASV_15151	100	69	69	69	69	69	30
ASV_15152	100	79	79	79	79	79	24
ASV_15153	7	7	7	7	7	7	7
ASV_15154	33	33	33	32	32	32	32
ASV_15155	94	93	93	92	88	88	88
ASV_15156	79	73	71	71	71	71	28
ASV_15157	0	0	0	0	0	0	0
ASV_15158	100	100	100	100	100	98	48
ASV_15159	100	100	100	100	100	100	60
ASV_15160	100	66	66	66	66	66	24
ASV_15161	43	43	43	43	43	43	43
ASV_15162	100	100	100	100	100	100	100
ASV_15163	90	90	90	90	90	90	90
ASV_15164	77	76	37	37	37	37	37
ASV_15165	98	98	98	97	84	76	66
ASV_15166	100	100	100	100	100	100	100
ASV_15167	100	100	39	39	39	39	39
ASV_15168	100	100	100	100	92	92	92
ASV_15169	95	92	90	48	24	22	20
ASV_15170	89	86	78	54	44	9	9
ASV_15171	100	100	100	100	100	100	99
ASV_15172	89	83	74	72	65	51	51
ASV_15173	100	100	100	100	100	100	100
ASV_15174	100	100	100	92	92	92	92
ASV_15175	99	93	64	37	25	16	16
ASV_15176	100	100	51	51	51	51	47
ASV_15177	100	97	97	51	48	42	42
ASV_15178	100	100	100	100	100	100	90
ASV_15179	100	100	89	88	88	88	73
ASV_15180	63	63	63	63	63	63	63
ASV_15181	54	37	30	22	13	1	1
ASV_15182	100	100	100	100	100	100	100
ASV_15183	54	54	54	54	54	54	54
ASV_15184	100	100	100	100	100	100	100
ASV_15185	100	100	100	100	76	76	75
ASV_15186	100	100	100	100	100	100	99
ASV_15187	64	64	64	64	64	64	64
ASV_15188	95	59	46	29	29	27	27
ASV_15189	100	54	54	54	49	32	30
ASV_15190	100	48	48	48	48	48	48
ASV_15191	100	100	100	100	100	54	54
ASV_15192	100	100	100	98	98	98	43
ASV_15193	43	43	43	43	43	43	43
ASV_15194	100	100	100	100	71	58	39
ASV_15195	97	97	95	95	76	47	12
ASV_15196	100	100	100	100	100	100	100
ASV_15197	74	74	53	51	13	7	3
ASV_15198	99	99	99	99	99	98	55
ASV_15199	100	100	100	100	100	100	100
ASV_15200	100	100	100	100	100	100	100
ASV_15201	100	100	100	100	97	97	85
ASV_15202	100	100	100	100	100	99	43
ASV_15203	100	100	100	100	100	94	55
ASV_15204	100	97	94	94	48	47	11
ASV_15205	100	100	100	100	100	100	39
ASV_15206	8	8	8	8	8	8	8
ASV_15207	95	95	94	94	93	92	87
ASV_15208	100	100	100	100	100	100	100
ASV_15209	100	100	100	100	100	100	90
ASV_15210	98	98	98	98	98	96	67
ASV_15211	97	72	70	56	50	15	14
ASV_15212	95	93	88	77	35	35	35
ASV_15213	52	44	29	2	2	0	0
ASV_15214	100	100	51	51	51	51	42
ASV_15215	97	97	95	95	95	95	41
ASV_15216	100	100	100	100	100	100	63
ASV_15217	100	99	94	94	92	83	19
ASV_15218	50	50	50	50	49	49	49
ASV_15219	4	4	4	4	4	4	4
ASV_15220	80	80	67	32	20	12	9
ASV_15221	100	100	99	99	99	99	93
ASV_15222	54	54	54	54	49	30	27
ASV_15223	100	100	100	100	100	100	100
ASV_15224	100	100	100	100	62	62	57
ASV_15225	69	69	69	69	69	69	69
ASV_15226	100	95	67	67	18	18	18
