	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_5418	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Phaeotremellaceae	g__Phaeotremella	NA
ASV_5419	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__spegazzinii
ASV_5420	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	s__phylloplanum
ASV_5421	NA	NA	NA	NA	NA	NA	NA
ASV_5422	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	NA	NA
ASV_5423	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Ophiocordycipitaceae	g__Tolypocladium	s__pustulatum
ASV_5424	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Lophodermium	s__macci
ASV_5425	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5426	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Phaeophyscia	s__hirsuta
ASV_5427	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5428	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	s__byssinella
ASV_5429	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5430	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	s__nidicola
ASV_5431	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Cucurbitariaceae_gen_Incertae_sedis	NA
ASV_5432	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5433	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Exobasidiales	f__Cryptobasidiaceae	g__Acaromyces	s__ingoldii
ASV_5434	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Epibryaceae	g__Epibryon	s__interlamellare
ASV_5435	k__Fungi	p__Ascomycota	c__Sordariomycetes	NA	NA	NA	NA
ASV_5436	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Parafenestella	s__ontariensis
ASV_5437	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mytilinidiales	f__Mytilinidiaceae	g__Mytilinidion	s__insulare
ASV_5438	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Sporormia	NA
ASV_5439	NA	NA	NA	NA	NA	NA	NA
ASV_5440	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	g__Brunnipila	s__fuscescens
ASV_5441	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__alni
ASV_5442	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	NA
ASV_5443	NA	NA	NA	NA	NA	NA	NA
ASV_5444	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Candida	s__boidinii
ASV_5445	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Schizoporaceae	g__Xylodon	s__nespori
ASV_5446	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Lecanoraceae	g__Lecanora	NA
ASV_5447	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	g__Devriesia	NA
ASV_5448	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Phaeothecales	f__Phaeothecaceae	g__Phaeothecaceae_gen_Incertae_sedis	NA
ASV_5449	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5450	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Dioszegia	NA
ASV_5451	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
ASV_5452	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASV_5453	k__Fungi	p__Ascomycota	c__Arthoniomycetes	o__Arthoniales	f__Opegraphaceae	g__Opegrapha	s__vermicellifera
ASV_5454	k__Fungi	p__Olpidiomycota	c__GS18	o__GS18_ord_Incertae_sedis	f__GS18_ord_Incertae_sedis_fam_Incertae_sedis	g__GS18_ord_Incertae_sedis_gen_Incertae_sedis	NA
ASV_5455	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Verrucariales	f__Verrucariaceae	g__Verrucariaceae_gen_Incertae_sedis	NA
ASV_5456	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	s__phylloplanum
ASV_5457	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Tubeufiales	f__Tubeufiaceae	g__Helicosporium	NA
ASV_5458	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Sporidiobolales	f__Sporidiobolaceae	g__Rhodotorula	s__dairenensis
ASV_5459	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
ASV_5460	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Dissoconiaceae	g__Pseudoveronaea	s__obclavata
ASV_5461	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	s__confusa
ASV_5462	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Fusiconidium	NA
ASV_5463	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Sclerococcales	f__Dactylosporaceae	g__Dactylospora	NA
ASV_5464	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5465	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5466	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Microbotryomycetes_fam_Incertae_sedis	g__Curvibasidium	NA
ASV_5467	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Rhytismatales	f__Rhytismataceae	g__Lophodermium	s__australe
ASV_5468	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	NA
ASV_5469	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothideales_fam_Incertae_sedis	g__Dothideales_gen_Incertae_sedis	NA
ASV_5470	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellales_fam_Incertae_sedis	g__Tremellales_gen_Incertae_sedis	NA
ASV_5471	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Patellariales	f__Patellariaceae	g__Rhizodiscina	NA
ASV_5472	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Irpicaceae	g__Irpex	s__lacteus
ASV_5473	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Myriangiaceae	g__Myriangium	NA
ASV_5474	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporales_fam_Incertae_sedis	g__Pseudorobillarda	s__magna
ASV_5475	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycopsidaceae	g__Saccharomycopsis	s__lassenensis
ASV_5476	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Phaffomycetaceae	g__Wickerhamomyces	s__canadensis
ASV_5477	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_5478	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5479	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Genolevuria	NA
ASV_5480	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Cucurbitariaceae_gen_Incertae_sedis	NA
ASV_5481	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5482	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Ogataea	s__zsoltii
ASV_5483	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Hyphodermataceae	g__Hyphoderma	s__populneum
ASV_5484	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5485	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Neocucurbitaria	s__quercina
ASV_5486	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Melanommataceae	g__Alpinaria	s__rhododendri
ASV_5487	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Ogataea	s__glucozyma
ASV_5488	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Myriangiaceae	g__Myriangium	NA
ASV_5489	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Schizothyriaceae	NA	NA
ASV_5490	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5491	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5492	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hamatocanthoscyphaceae	g__Hyalodendriella	NA
ASV_5493	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Microbotryomycetes_ord_Incertae_sedis	f__Chrysozymaceae	g__Oberwinklerozyma	s__straminea
ASV_5494	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Microsporomycetaceae	g__Microsporomycetaceae_gen_Incertae_sedis	NA
ASV_5495	k__Fungi	p__Chytridiomycota	c__Spizellomycetes	o__Spizellomycetales	f__Spizellomycetales_fam_Incertae_sedis	g__Spizellomycetales_gen_Incertae_sedis	NA
ASV_5496	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	g__Neoascochyta	s__rosicola
ASV_5497	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Symmetrosporaceae	g__Symmetrospora	NA
ASV_5498	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Pichiaceae	g__Pichia	s__membranifaciens
ASV_5499	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Ramalinaceae	g__Lecania	s__croatica
ASV_5500	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Mycosphaerellaceae	g__Geastrumia	s__polystigmatis
ASV_5501	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Taphrinaceae	g__Taphrina	NA
ASV_5502	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	f__Endosporiaceae	g__Endosporium	NA
ASV_5503	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Lecanoraceae	g__Lecidella	s__albida
ASV_5504	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cuniculitremaceae	g__Kockovaella	NA
ASV_5505	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	NA
ASV_5506	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Exobasidiales	f__Exobasidiaceae	g__Exobasidium	s__dubium
ASV_5507	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Filobasidium	s__dingjieense
ASV_5508	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Cryptococcaceae	g__Kwoniella	s__pini
ASV_5509	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_5510	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Cystofilobasidiales	f__Cystofilobasidiales_fam_Incertae_sedis	g__Cystofilobasidiales_gen_Incertae_sedis	NA
ASV_5511	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Saccotheciaceae	g__Aureobasidium	s__pullulans
ASV_5512	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Cladosporiaceae	g__Cladosporium	s__domesticum
ASV_5513	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Phialophora	s__phaeophora
ASV_5514	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Lecanorales	f__Catillariaceae	g__Catillaria	s__chalybeia
ASV_5515	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Botryosphaeriales	f__Botryosphaeriaceae	g__Diplodia	s__arengae
ASV_5516	k__Fungi	p__Ascomycota	c__Lecanoromycetes	NA	NA	NA	NA
ASV_5517	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiales	f__Cystobasidiaceae	g__Cystobasidium	s__pinicola
ASV_5518	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Calosphaeriales	f__Calosphaeriaceae	g__Jattaea	s__taediosa
ASV_5519	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Stachybotryaceae	g__Smaragdiniseta	NA
ASV_5520	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Hyphodermataceae	g__Hyphoderma	s__setigerum
ASV_5521	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariales_fam_Incertae_sedis	g__Liberomyces	s__saliciphilus
ASV_5522	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleomassariaceae	g__Pleomassaria	s__acericola
ASV_5523	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	NA
ASV_5524	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Hyphopichia	NA
ASV_5525	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Mollisiaceae	g__Phialocephala	NA
ASV_5526	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Tympanidaceae	g__Capturomyces	s__luteus
ASV_5527	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5528	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	g__Mycogloea	s__nipponica
ASV_5529	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5530	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	NA	NA	NA	NA
ASV_5531	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5532	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Corticiales	NA	NA	NA
ASV_5533	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_5534	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Umbilicariales	f__Ophioparmaceae	g__Hypocenomyce	s__scalaris
ASV_5535	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Aculeata	NA
ASV_5536	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Filobasidiales	f__Filobasidiaceae	g__Filobasidium	NA
ASV_5537	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Eurotiales	f__Aspergillaceae	g__Penicillium	s__atrosanguineum
ASV_5538	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	g__Blastobotrys	NA
ASV_5539	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Kurtzmaniella	s__quercitrusa
ASV_5540	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_5541	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Didymellaceae	NA	NA
ASV_5542	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	NA	NA	NA
ASV_5543	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	s__phylloplanum
ASV_5544	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Nectriaceae	g__Fusarium	s__lateritium
ASV_5545	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreales_fam_Incertae_sedis	g__Sesquicillium	NA
ASV_5546	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Vishniacozyma	s__dimennae
ASV_5547	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Glomerellales	f__Plectosphaerellaceae	NA	NA
ASV_5548	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Sporormiella	s__intermedia
ASV_5549	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	g__Tremella	NA
ASV_5550	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5551	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_5552	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Agrocybe	s__rivulosa
ASV_5553	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5554	k__Viridiplantae	p__Anthophyta	c__Eudicotyledonae	o__Myrtales	f__Melastomataceae	g__Bredia	s__sessilifolia
ASV_5555	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Veronaea	NA
ASV_5556	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	f__Orbiliaceae	g__Retiarius	s__revayae
ASV_5557	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	NA	NA
ASV_5558	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Erysiphales	f__Erysiphaceae	g__Erysiphe	s__wadae
ASV_5559	k__Fungi	p__Ascomycota	c__Lecanoromycetes	NA	NA	NA	NA
ASV_5560	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Niessliaceae	g__Niesslia	s__tenuis
ASV_5561	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Extremaceae	g__Petrophila	s__incerta
ASV_5562	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5563	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Microsporomycetaceae	g__Microsporomycetaceae_gen_Incertae_sedis	NA
ASV_5564	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariomycetes_ord_Incertae_sedis	f__Sordariomycetes_fam_Incertae_sedis	g__Rhamphoria	s__pyriformis
ASV_5565	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_5566	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Cucurbitariaceae	g__Parafenestella	s__austriaca
ASV_5567	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Gloeocystidiellaceae	g__Gloeocystidiellum	s__porosum
ASV_5568	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Cystobasidiomycetes_fam_Incertae_sedis	g__Cystobasidiomycetes_gen_Incertae_sedis	NA
ASV_5569	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Candida	NA
ASV_5570	NA	NA	NA	NA	NA	NA	NA
ASV_5571	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Derxomyces	s__mrakii
ASV_5572	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
ASV_5573	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kluyveromyces	s__lactis
ASV_5574	NA	NA	NA	NA	NA	NA	NA
ASV_5575	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	g__Daedaleopsis	s__confragosa
ASV_5576	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Melanchlenus	NA
ASV_5577	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	NA	NA	NA
ASV_5578	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Hymenochaetales	f__Hymenochaetaceae	g__Phellinus	s__piceicola
ASV_5579	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Hydnodontaceae	g__Trechispora	NA
ASV_5580	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	g__Neofavolus	NA
ASV_5581	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5582	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Hyphodermataceae	g__Hyphoderma	s__setigerum
ASV_5583	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	g__Tremella	s__indecorata
ASV_5584	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Phaeomoniellales	f__Phaeomoniellaceae	NA	NA
ASV_5585	NA	NA	NA	NA	NA	NA	NA
ASV_5586	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
ASV_5587	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Hypoxylaceae	g__Hypoxylon	NA
ASV_5588	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Aureobasidiaceae	g__Kabatiella	NA
ASV_5589	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleraceae	g__Genolevuria	NA
ASV_5590	NA	NA	NA	NA	NA	NA	NA
ASV_5591	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	NA	NA
ASV_5592	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5593	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5594	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	NA	NA
ASV_5595	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Lachancea	s__waltii
ASV_5596	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Caliciaceae	NA	NA
ASV_5597	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiomycetes_ord_Incertae_sedis	f__Microsporomycetaceae	g__Microsporomycetaceae_gen_Incertae_sedis	NA
ASV_5598	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Trichomonascaceae	g__Wickerhamiella	NA
ASV_5599	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothideaceae	g__Celosporium	NA
ASV_5600	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Sorocybe	NA
ASV_5601	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
ASV_5602	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5603	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Stereaceae	g__Stereum	NA
ASV_5604	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	NA	NA	NA
ASV_5605	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	g__Cytospora	NA
ASV_5606	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Calosphaeriales	f__Calosphaeriaceae	g__Jattaea	NA
ASV_5607	NA	NA	NA	NA	NA	NA	NA
ASV_5608	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	s__phylloplanum
ASV_5609	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Boletales	f__Hygrophoropsidaceae	g__Hygrophoropsidaceae_gen_Incertae_sedis	NA
ASV_5610	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Mycosphaerellales	f__Teratosphaeriaceae	NA	NA
ASV_5611	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Acericola	s__italica
ASV_5612	k__Fungi	p__Basidiomycota	c__Microbotryomycetes	o__Kriegeriales	f__Kriegeriaceae	g__Yamadamyces	s__rosulatus
ASV_5613	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	NA	NA	NA	NA
ASV_5614	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	f__Microstromatales_fam_Incertae_sedis	g__Pseudomicrostroma	s__phylloplanum
ASV_5615	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
ASV_5616	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Setophoma	s__vernoniae
ASV_5617	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Cystobasidiales	f__Cystobasidiaceae	g__Cystobasidium	NA
ASV_5618	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Nigrogranaceae	g__Nigrograna	s__mackinnonii
ASV_5619	k__Fungi	NA	NA	NA	NA	NA	NA
ASV_5620	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	g__Tremella	s__indecorata
ASV_5621	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Chaetosphaeriales	f__Chaetosphaeriaceae	NA	NA
ASV_5622	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
ASV_5623	k__Rhizaria	p__Cercozoa	c__Cercozoa_cls_Incertae_sedis	o__Cercozoa_ord_Incertae_sedis	f__Cercozoa_fam_Incertae_sedis	g__Cercozoa_gen_Incertae_sedis	NA
ASV_5624	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Sclerostagonospora	NA
ASV_5625	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Myriangiales	NA	NA	NA
ASV_5626	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
ASV_5627	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
ASV_5628	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Debaryomycetaceae	g__Kurtzmaniella	s__quercitrusa
ASV_5629	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetaceae	g__Kluyveromyces	s__lactis
ASV_5630	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Russulales	f__Peniophoraceae	g__Peniophora	NA
