"grid","beetle","fungal_unit","n_samples","beetle_n","fungus_n","shared_n","beetle_only","fungus_only","both_absent","jaccard","exp_jaccard_null","sd_jaccard_null","z_score","p_pos","p_neg","p_perm","q_perm","p_fisher","q_fisher","direction","beetle_is_target"
"species","Xylosandrus germanus","Ophiostoma pallidulum",69,45,7,7,38,0,24,0.155555555555556,0.143054125479846,0.0151675656346267,0.824221261134348,0.561,1,1,1,0.0869976303804605,0.477083779505751,"co-occurring",FALSE
"species","Xylosandrus germanus","Raffaelea arxii",69,45,9,7,38,2,22,0.148936170212766,0.121364592124566,0.0231186610808948,1.19261137103589,0.2425,0.9625,0.485,1,0.480025874608666,1,"co-occurring",FALSE
"species","Xylosandrus germanus","Ophiostoma denticulatum",69,45,6,6,39,0,24,0.133333333333333,0.133333333333331,0,NA,1,1,1,1,0.0850229474308567,0.470045563032379,"co-occurring",FALSE
"species","Xylosandrus germanus","Leptographium lundbergii",69,45,7,6,39,1,23,0.130434782608696,0.140689185172297,0.0123499816089736,-0.830317233521231,1,0.592,1,1,0.407940501114338,0.953263026658934,"avoiding",FALSE
"species","Xylosandrus germanus","Grosmannia olivacea",69,45,5,5,40,0,24,0.111111111111111,0.102182811006697,0.0132651520030501,0.673064289226507,0.6655,1,1,1,0.155041240776248,0.623834578271296,"co-occurring",FALSE
"species","Xylosandrus germanus","Ophiostoma denticiliatum",69,45,5,5,40,0,24,0.111111111111111,0.102301587632135,0.0131534254113516,0.669751277973028,0.6685,1,1,1,0.155041240776248,0.623834578271296,"co-occurring",FALSE
"species","Xylosandrus germanus","Ophiostoma adjuncti",69,45,7,5,40,2,22,0.106382978723404,0.112517752863483,0.0145832307411491,-0.420673186138984,0.9055,0.6545,1,1,1,1,"avoiding",FALSE
"species","Xylosandrus germanus","Ophiostoma undulatum",69,45,6,4,41,2,22,0.0851063829787234,0.0737533954398136,0.0186489083604905,0.60877491161693,0.499,0.8975,0.998,1,1,1,"co-occurring",FALSE
"species","Xylosandrus germanus","Ceratocystiopsis rollhanseniana",69,45,3,3,42,0,24,0.0666666666666667,0.0628154657038653,0.00863184423397863,0.446162008767655,0.834,1,1,1,0.546512959499179,1,"co-occurring",FALSE
"species","Xylosandrus germanus","Ophiostoma karelicum",69,45,3,3,42,0,24,0.0666666666666667,0.0475611842307207,0.0166805141499817,1.1453773105649,0.352,1,0.704,1,0.546512959499179,1,"co-occurring",FALSE
"species","Xylosandrus germanus","Ophiostoma sparsiannulatum",69,45,3,3,42,0,24,0.0666666666666667,0.0586081199711778,0.0122156368924213,0.659691080085102,0.6785,1,1,1,0.546512959499179,1,"co-occurring",FALSE
"species","Xylosandrus germanus","Raffaelea crossotarsi",69,45,3,3,42,0,24,0.0666666666666667,0.0548346637086648,0.0115946644510408,1.02046963135184,0.49,1,0.98,1,0.546512959499179,1,"co-occurring",FALSE
"species","Xylosandrus germanus","Grosmannia cucullata",69,45,4,3,42,1,23,0.0652173913043478,0.049729526727594,0.0142603424747293,1.08607942650745,0.4085,1,0.817,1,1,1,"co-occurring",FALSE
"species","Xylosandrus germanus","Ceratocystiopsis synnemata",69,45,5,3,42,2,22,0.0638297872340425,0.0788682706035925,0.0186405418472565,-0.806762136679162,0.938,0.44,0.88,1,1,1,"avoiding",FALSE
"species","Xylosandrus germanus","Raffaelea subfusca",69,45,3,2,43,1,23,0.0434782608695652,0.0418036647062346,0.0158232434204383,0.105831410086732,0.7105,0.795,1,1,1,1,"co-occurring",FALSE
"species","Xyloterinus politus","Grosmannia francke-grosmanniae",69,22,13,9,13,4,43,0.346153846153846,0.125623071184886,0.0518377847904419,4.25424766626259,0.001,1,0.002,0.194285714285714,0.00258730144664164,0.0925981570377008,"co-occurring",FALSE
"species","Xyloterinus politus","Sporothrix rossii",69,22,16,9,13,7,40,0.310344827586207,0.165902052837506,0.0553899098912395,2.60774525599194,0.0215,0.9975,0.043,0.812222222222222,0.0300392908154369,0.272356236726628,"co-occurring",FALSE
"species","Xyloterinus politus","Sporothrix eucastaneae",69,22,10,7,15,3,44,0.28,0.122819384342246,0.0529568806506508,2.96808674768162,0.01,0.998,0.02,0.523076923076923,0.00921990745940801,0.143609508956686,"co-occurring",FALSE
"species","Xyloterinus politus","Ophiostoma pallidulum",69,22,7,6,16,1,46,0.260869565217391,0.090400220283205,0.0486020539778792,3.50745145486596,0.0035,1,0.007,0.34,0.00340843857634901,0.102870264064294,"co-occurring",FALSE
"species","Xyloterinus politus","Leptographium gracile",69,22,13,7,15,6,41,0.25,0.136891070245799,0.0496130413719147,2.27982253509318,0.044,0.997,0.088,0.997333333333333,0.0960381105971932,0.491021918842792,"co-occurring",FALSE
"species","Xyloterinus politus","Raffaelea arxii",69,22,9,6,16,3,44,0.24,0.0971509103042108,0.0494354863392438,2.88960623782495,0.0135,0.999,0.027,0.634666666666667,0.0248752930219342,0.248752930219342,"co-occurring",FALSE
"species","Xyloterinus politus","Ophiostoma denticiliatum",69,22,5,5,17,0,47,0.227272727272727,0.0751015717649033,0.0453684232854815,3.35412043196398,0.0065,1,0.013,0.52,0.00234319255581232,0.088520607664021,"co-occurring",FALSE
"species","Xyloterinus politus","Ophiostoma denticulatum",69,22,6,4,18,2,45,0.166666666666667,0.0797343760447059,0.0422034246896675,2.05983972298921,0.0685,0.9925,0.137,1,0.0769104139933816,0.445857440965458,"co-occurring",FALSE
"species","Xyloterinus politus","Ophiostoma undulatum",69,22,6,4,18,2,45,0.166666666666667,0.0656632577406021,0.0436512993406972,2.31386947127818,0.0425,0.9955,0.085,0.979661016949153,0.0769104139933816,0.445857440965458,"co-occurring",FALSE
"species","Xyloterinus politus","Ceratocystiopsis rollhanseniana",69,22,3,3,19,0,47,0.136363636363636,0.042781107286186,0.0360409230770423,2.59656304799422,0.0385,1,0.077,0.979661016949153,0.0293926785509791,0.270094883981971,"co-occurring",FALSE
"species","Xyloterinus politus","Grosmannia cucullata",69,22,4,3,19,1,46,0.130434782608696,0.0486259532928525,0.0383849871191181,2.13127150627849,0.074,0.993,0.148,1,0.0921861281826163,0.485942381117667,"co-occurring",FALSE
"species","Xyloterinus politus","Ceratocystiopsis manitobensis",69,22,14,4,18,10,37,0.125,0.142314005509838,0.049507373140294,-0.349725796615666,0.756,0.513,1,1,1,1,"avoiding",FALSE
"species","Xyloterinus politus","Leptographium lundbergii",69,22,7,3,19,4,43,0.115384615384615,0.101027372793473,0.0475170207955193,0.302149468775125,0.542,0.7895,1,1,0.671572144931451,1,"co-occurring",FALSE
"species","Xyloterinus politus","Ophiostoma sparsiannulatum",69,22,3,2,20,1,46,0.0869565217391304,0.0499969187492298,0.0357428392262111,1.03404216872613,0.33,0.956,0.66,1,0.236611062335382,0.762538020796492,"co-occurring",FALSE
"species","Xyloterinus politus","Raffaelea subfusca",69,22,3,2,20,1,46,0.0869565217391304,0.0560742327685582,0.0369806378843345,0.835093463427096,0.3895,0.9285,0.779,1,0.236611062335382,0.762538020796492,"co-occurring",FALSE
"species","Xyloterinus politus","Ceratocystiopsis synnemata",69,22,5,2,20,3,44,0.08,0.0604717743487115,0.0348092374268944,0.561006993971104,0.508,0.886,1,1,0.650840818531775,1,"co-occurring",FALSE
"species","Xyloterinus politus","Grosmannia olivacea",69,22,5,2,20,3,44,0.08,0.0611523266954232,0.0434246837777632,0.434031331144161,0.476,0.837,0.952,1,0.650840818531775,1,"co-occurring",FALSE
"species","Xyloterinus politus","Ophiostoma karelicum",69,22,3,1,21,2,45,0.0416666666666667,0.0427935476302052,0.0348539389179464,-0.0323315240263513,0.713,0.74,1,1,1,1,"avoiding",FALSE
"species","Xyloterinus politus","Raffaelea crossotarsi",69,22,3,1,21,2,45,0.0416666666666667,0.0349071109995048,0.0302443702056416,0.223497980655619,0.663,0.8495,1,1,1,1,"co-occurring",FALSE
"species","Xyloterinus politus","Ophiostoma adjuncti",69,22,7,1,21,6,41,0.0357142857142857,0.0870477373403835,0.0424396259671795,-1.20956418573991,0.954,0.2165,0.433,1,0.416976908444204,0.955179122018407,"avoiding",FALSE
