"insect_taxon","fungal_taxon","t_stat","p_perm","q_value_within_insect","q_value_global","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fungal_kingdom","fungal_phylum","fungal_class","fungal_order","fungal_family","fungal_genus","fungal_species","direction"
"Pityogenes hopkinsi","ASV_25019",-2.43805806369887,0.019,0.0846193820224719,0.660345786023855,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_25451",-2.33687776815181,0.019,0.0846193820224719,0.660345786023855,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Lecanoraceae","g__Lecanora",NA,"negative"
"Pityogenes hopkinsi","ASV_29",-2.45179412680428,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_185",2.32245508085104,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_397",2.29834623485363,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Phaeomoniellales","f__Phaeomoniellaceae","g__Phaeomoniella",NA,"positive"
"Pityogenes hopkinsi","ASV_478",-2.40213602186971,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Pityogenes hopkinsi","ASV_871",2.1537689257157,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Geastrumia","s__polystigmatis","positive"
"Pityogenes hopkinsi","ASV_2011",2.65162132043855,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiomycetes_ord_Incertae_sedis","f__Microsporomycetaceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_2552",2.1205248807163,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Dermateaceae","g__Naevala","s__perexigua","positive"
"Pityogenes hopkinsi","ASV_2626",-2.08597165266205,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales",NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_2918",-1.93298474934166,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Pityogenes hopkinsi","ASV_3184",3.10245305184279,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales",NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_3299",-2.2215339463067,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Rhizosphaera",NA,"negative"
"Pityogenes hopkinsi","ASV_3343",-1.957762427696,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Tremellaceae","g__Tremella","s__globispora","negative"
"Pityogenes hopkinsi","ASV_3649",-2.47529507258737,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_4081",2.1882049884057,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Sclerotiniaceae","g__Pycnopeziza",NA,"positive"
"Pityogenes hopkinsi","ASV_4570",-2.01598120556553,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Patellariales","f__Patellariaceae","g__Rhizodiscina",NA,"negative"
"Pityogenes hopkinsi","ASV_7460",-2.09711484421265,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_9879",-2.14889530725554,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Schizophyllaceae","g__Schizophyllum","s__commune","negative"
"Pityogenes hopkinsi","ASV_10026",-2.29461366041418,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_10352",-1.87613530940526,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Rhizosphaera",NA,"negative"
"Pityogenes hopkinsi","ASV_12032",-2.46022142271286,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_12277",-2.16465922732254,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Mycenaceae","g__Mycena","s__niveipes","negative"
"Pityogenes hopkinsi","ASV_14948",-2.37725176682422,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Lipomycetaceae","g__Myxozyma","s__melibiosi","negative"
"Pityogenes hopkinsi","ASV_15932",-2.16937027661069,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Caliciales","f__Physciaceae","g__Physcia","s__millegrana","negative"
"Pityogenes hopkinsi","ASV_16730",-2.96220279842487,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Tricholomataceae","g__Megacollybia","s__rodmanii","negative"
"Pityogenes hopkinsi","ASV_16945",-1.93293073265493,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_18379",-1.74800160001694,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_20136",-2.21046968641362,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota",NA,NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_21751",-2.37700893289675,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Discinellaceae","g__Varicosporium",NA,"negative"
"Pityogenes hopkinsi","ASV_24152",-2.43710590780858,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Teunia","s__globosa","negative"
"Pityogenes hopkinsi","ASV_24684",-2.36386292305837,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Rhynchogastremataceae","g__Papiliotrema","s__fusca","negative"
"Pityogenes hopkinsi","ASV_27056",-2.35780011379154,0.02,0.0871752577319588,0.665929586164299,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes",NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_97",3.24833853657337,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Parmeliaceae","g__Parmelia","s__sulcata","positive"
"Xyleborinus attenuatus","ASV_160",-3.24818097448853,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__sacchari","negative"
"Xyleborinus attenuatus","ASV_162",-3.54541301390925,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleribasidiaceae","g__Vishniacozyma","s__victoriae","negative"
"Xyleborinus attenuatus","ASV_173",-3.28990011060054,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Naganishia","s__globosa","negative"
"Xyleborinus attenuatus","ASV_181",3.40754071204084,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Parmeliaceae","g__Flavoparmelia","s__caperata","positive"
"Xyleborinus attenuatus","ASV_192",3.00177773192369,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae","g__Cytospora",NA,"positive"
"Xyleborinus attenuatus","ASV_263",-3.34742925212523,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Xyleborinus attenuatus","ASV_318",2.84847702292603,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales",NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_328",-3.90616373231319,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Teunia","s__cuniculi","negative"
"Xyleborinus attenuatus","ASV_356",-3.64317492561932,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_402",-2.90680193365383,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Naganishia","s__albida","negative"
"Xyleborinus attenuatus","ASV_493",-2.76048765384592,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Kwoniella","s__pini","negative"
"Xyleborinus attenuatus","ASV_569",-3.03909877121848,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Myriangiales","f__Elsinoaceae","g__Elsinoaceae_gen_Incertae_sedis",NA,"negative"
"Xyleborinus attenuatus","ASV_687",3.55517699847731,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales",NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_704",-3.48896801753442,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Xyleborinus attenuatus","ASV_738",-3.94117871496738,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Gnomoniaceae","g__Plagiostoma",NA,"negative"
"Xyleborinus attenuatus","ASV_768",3.16113370480158,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Diatrypella","s__atlantica","positive"
"Xyleborinus attenuatus","ASV_906",2.77020093171531,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Capnodiales_fam_Incertae_sedis","g__Capnodiales_gen_Incertae_sedis",NA,"positive"
"Xyleborinus attenuatus","ASV_982",2.81192000519967,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae",NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1030",-3.58219593263176,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothioraceae","g__Dothiora",NA,"negative"
"Xyleborinus attenuatus","ASV_1058",3.37527119059591,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae",NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1202",-3.22784413035198,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__pullulans","negative"
"Xyleborinus attenuatus","ASV_1232",-3.74876658007317,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_1235",3.46647364807764,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Valsaceae",NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1311",-3.13546027141132,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Endoconidioma",NA,"negative"
"Xyleborinus attenuatus","ASV_1441",3.40170142363638,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1656",-3.69952799381229,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes",NA,NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_1778",-3.62059848192617,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__Filobasidium","s__dingjieense","negative"
"Xyleborinus attenuatus","ASV_1785",2.94100803932717,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_1973",-2.89301559622006,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Sclerotiniaceae",NA,NA,"negative"
"Xyleborinus attenuatus","ASV_2532",3.01269939529533,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pseudopyrenochaetaceae","g__Pseudopyrenochaeta","s__terrestris","positive"
"Xyleborinus attenuatus","ASV_2854",-3.23090085933735,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina",NA,"negative"
"Xyleborinus attenuatus","ASV_2856",3.0425094843882,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Ophiocordycipitaceae","g__Tolypocladium","s__pustulatum","positive"
"Xyleborinus attenuatus","ASV_2895",-3.45212030111861,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae",NA,NA,"negative"
"Xyleborinus attenuatus","ASV_3134",-3.27370343987697,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Bulleraceae","g__Fonsecazyma",NA,"negative"
"Xyleborinus attenuatus","ASV_3580",-3.10661225091661,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Diaporthales","f__Gnomoniaceae","g__Ophiognomonia",NA,"negative"
"Xyleborinus attenuatus","ASV_4208",-2.53017781500185,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Vibrisseaceae","g__Vibrissea","s__truncorum","negative"
"Xyleborinus attenuatus","ASV_5695",-3.28475566660422,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales",NA,NA,NA,"negative"
"Xyleborinus attenuatus","ASV_7123",2.24622322868908,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Comoclathris","s__typhicola","positive"
"Xyleborinus attenuatus","ASV_7263",3.17675447437236,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Xyleborinus attenuatus","ASV_7619",3.28700241008381,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Debaryomycetaceae","g__Debaryomyces",NA,"positive"
"Xyleborinus attenuatus","ASV_12424",2.59857276501447,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Curvularia","s__protuberata","positive"
"Xyleborinus attenuatus","ASV_19693",4.08784550334782,0.003,0.0893239436619718,0.46206,"Coleoptera","Curculionidae","Scolytinae","Xyleborinus","Xyleborinus attenuatus","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_702",2.46889714847522,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Acericola","s__italica","positive"
"Pityogenes hopkinsi","ASV_742",2.35285993805788,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Pichiaceae","g__Nakazawaea","s__ishiwadae","positive"
"Pityogenes hopkinsi","ASV_744",-2.3898540796901,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"negative"
"Pityogenes hopkinsi","ASV_1157",-1.95522384051819,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__betulina","negative"
"Pityogenes hopkinsi","ASV_1163",1.92733943601146,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Capronia","s__epimyces","positive"
"Pityogenes hopkinsi","ASV_1482",-2.22381296329333,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Exophiala",NA,"negative"
"Pityogenes hopkinsi","ASV_1637",2.22417309616881,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Diatrype","s__stigma","positive"
"Pityogenes hopkinsi","ASV_2056",-2.23893033335082,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__avenaceum","negative"
"Pityogenes hopkinsi","ASV_2286",2.71090660692291,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae",NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4055",2.16115306551435,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Leotiomycetes",NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_4061",3.01717527696328,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporales_fam_Incertae_sedis","g__Antealophiotrema","s__brunneosporum","positive"
"Pityogenes hopkinsi","ASV_4353",-1.91328977097033,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae",NA,NA,"negative"
"Pityogenes hopkinsi","ASV_5170",-2.45117223075775,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Dothideaceae","g__Coniozyma","s__leucospermi","negative"
"Pityogenes hopkinsi","ASV_5593",2.285682521852,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi",NA,NA,NA,NA,NA,NA,"positive"
"Pityogenes hopkinsi","ASV_6320",2.15626842575442,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Radulomycetaceae","g__Aphanobasidium","s__pseudotsugae","positive"
"Pityogenes hopkinsi","ASV_6786",-2.37428458493618,0.021,0.0896848484848485,0.670401250205626,"Coleoptera","Curculionidae","Scolytinae","Pityogenes","Pityogenes hopkinsi","k__Fungi","p__Ascomycota",NA,NA,NA,NA,NA,"negative"
